Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios constantes (2025)
Gastos de comercialización y producción,Gastos de comercialización y producción,Adquisición de servicios,"Servicios para la comunidad, sociales y personales",64537999.99999919,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,94214637.61599882
Disminución de pasivos,Cesantías,,,563446999.999993,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,822537960.9039898
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,1717999999.9999785,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,2507991375.9999685
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,699999999.9999913,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,1021882399.9999874
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,3684449999.9999537,1503,Funcionamiento,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,5378678012.399933
Grupo social y empresarial de la defensa (gsed) competitivo,Intersubsectorial defensa y seguridad,Apoyo en la estructuración de la factibilidad para la restauración física y puesta en operación de los bienes inmuebles de cremil en el centro internacional tequendama  bogotá - [previo concepto dnp],,3499999999.999956,1503,Inversión,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,5109411999.999936
Fortalecimiento de la gestión y dirección del sector defensa y seguridad,Intersubsectorial defensa y seguridad,"Optimización de los procesos de control, inspección y vigilancia fortaleciéndola con los sistemas de información de la superintendencia de vigilancia y seguridad privada.   bogotá",,3151640999.854738,1503,Inversión,Caja de retiro de las fuerzas militares,15,Defensa y policía,2019,4600866384.099942
Gastos de personal,Planta de personal permanente,Salario,,2740999999.9999657,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,4001399511.99995
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,950999999.9999881,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,1388300231.9999826
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,277999999.99999654,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,405833295.999995
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,132999999.99999833,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,194157655.99999756
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,9683999999.999878,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,14137013087.999823
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,1675999999.999979,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,2446678431.9999695
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),161999999.99999797,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,236492783.99999705
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,139999999.99999824,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,204376479.99999744
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,39999999.9999995,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,58393279.99999927
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Laudos arbitrales,19999999.99999975,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,29196639.999999635
Gastos de comercialización y producción,Gastos de comercialización y producción,Adquisición de servicios,Servicios de la construcción,1544999999.9999807,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,2255440439.999972
Disminución de pasivos,Cesantías,,,116999999.99999854,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,170800343.99999788
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,3005999999.9999623,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,4388254991.999945
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,111999999.9999986,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,163501183.99999797
"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,43999999.99999945,1507,Funcionamiento,Instituto casas fiscales del ejército,15,Defensa y policía,2019,64232607.999999195
Generación de bienestar para la fuerza pública y sus familias,Intersubsectorial defensa y seguridad,Fortalecimiento de las instalaciones de salud de la policía   nacional,,14074999999.999825,1507,Inversión,Instituto casas fiscales del ejército,15,Defensa y policía,2019,20547135399.999744
Gastos de personal,Planta de personal permanente,Salario,,8562999999.999893,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,12500541415.999844
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,3000999999.9999623,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,4380955831.999945
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,641999999.999992,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,937212143.9999883
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,18999999.99999976,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,27736807.999999654
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,2580999999.9999676,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,3767826391.999953
Transferencias corrientes,A entidades del gobierno,A otras entidades del gobierno general,Fondo nacional de emergencias,15152999999.999811,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,22120834295.999725
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),1422999999.999982,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,2077340935.999974
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),999999999.9999875,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,1459831999.9999819
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,732999999.9999908,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,1070056855.9999866
Disminución de pasivos,Cesantías,,,199999999.9999975,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,291966399.99999636
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,132999999.99999833,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,194157655.99999756
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,45999999.99999943,1508,Funcionamiento,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,67152271.99999917
Gestión del riesgo de desastres desde el sector defensa y seguridad,Intersubsectorial defensa y seguridad,Mejoramiento de la capacidad de respuesta para intervenir ante la ocurrencia de desastres en el territorio   nacional,,3379999999.9999576,1508,Inversión,"Defensa civil colombiana, guillermo león valencia",15,Defensa y policía,2019,4934232159.999938
Gastos de personal,Planta de personal permanente,Salario,,6079999999.999924,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,8875778559.99989
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,2095999999.9999738,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,3059807871.999962
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,399999999.999995,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,583932799.9999927
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,282999999.9999965,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,413132455.9999949
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,592999999.9999926,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,865680375.9999893
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,1383612654.661615,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,2019842028.8799746
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),2032999999.9999745,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,2967838455.999963
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),14999999.999999812,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,21897479.999999724
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),619999999.9999923,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,905095839.9999887
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,6599999999.999917,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,9634891199.99988
Gastos de comercialización y producción,Gastos de comercialización y producción,Materiales y suministros,"Agricultura, silvicultura y productos de la pesca",1299999999.9999838,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,1897781599.9999764
Gastos de comercialización y producción,Gastos de comercialización y producción,Materiales y suministros,"Productos alimenticios, bebidas y tabaco; textiles, prendas de vestir y productos de cuero",12127999999.999847,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,17704842495.99978
Gastos de comercialización y producción,Gastos de comercialización y producción,Materiales y suministros,"Otros bienes transportables (excepto productos metálicos, maquinaria y equipo)",2796999999.999965,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,4083150103.9999495
Gastos de comercialización y producción,Gastos de comercialización y producción,Materiales y suministros,"Productos metálicos, maquinaria y equipo",1190999999.999985,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,1738659911.999978
Gastos de comercialización y producción,Gastos de comercialización y producción,Adquisición de servicios,Servicios de la construcción,3032999999.999962,1510,Funcionamiento,Club militar de oficiales,15,Defensa y policía,2019,4427670455.999945
